,User-ID,User-City,User-State,User-Country,User-Age
26379,151684,addieville,illinois,usa,37.425643879977734
26380,151702,warner robins,georgia,usa,18.0
26381,151707,obenheim,alsace,france,52.0
26382,151714,cincinnati,ohio,usa,21.0
26383,151716,erskine,scotland,united kingdom,42.0
26384,151717,new hope,pennsylvania,usa,37.425643879977734
26385,151719,lyons,colorado,usa,37.425643879977734
26386,151729,ellington,connecticut,usa,37.425643879977734
26387,151737,seattle,washington,usa,37.425643879977734
26388,151738,oakhurst,california,usa,37.425643879977734
26389,151739,gendale,california,usa,37.425643879977734
26390,151749,bozeman,montana,usa,29.0
26391,151750,san luis obispo,california,usa,23.0
26392,151753,rotterdam,,netherlands,34.248520710059175
26393,151757,north canton,ohio,usa,35.0
26394,151762,hamburg,hamburg,germany,31.28014705882353
26395,151765,cuyahoga falls,ohio,usa,32.0
26396,151766,davis,california,usa,37.425643879977734
26397,151772,corona,california,usa,37.425643879977734
26398,151777,las vegas,nevada,usa,16.0
26399,151786,boston,massachusetts,usa,1.0
26400,151787,frankfort,illinois,usa,16.0
26401,151788,vienna,vienna,austria,21.0
26402,151789,mankato,minnesota,usa,21.0
26403,151790,austin,texas,usa,26.0
26404,151795,woodinville,washington,usa,33.0
26405,151799,bismarck,north dakota,usa,27.0
26406,151800,saint charles,missouri,usa,25.0
26407,151806,christchurch,canterbury,new zealand,50.0
26408,151811,boston,massachusetts,usa,37.425643879977734
26409,151819,surfside beach,south carolina,usa,37.425643879977734
26410,151823,barrington,illinois,usa,23.0
26411,151824,san diego,california,usa,37.425643879977734
26412,151830,memphis,tennessee,usa,31.0
26413,151835,geneva,illinois,usa,51.0
26414,151841,great neck,new york,usa,37.425643879977734
26415,151842,acme,washington,usa,37.425643879977734
26416,151843,peterborough,ontario,canada,17.0
26417,151846,vancouver,british columbia,canada,35.254024342363564
26418,151851,roslindale,massachusetts,usa,37.425643879977734
26419,151854,toronto,ontario,canada,28.0
26420,151861,sydney,new south wales,australia,40.0
26421,151872,vancouver,british columbia,canada,35.254024342363564
26422,151881,pittsburgh,pennsylvania,usa,37.425643879977734
26423,151896,san francisco,california,usa,37.425643879977734
26424,151910,houston,texas,usa,37.425643879977734
26425,151927,garden grove,california,usa,37.425643879977734
26426,151928,petaluma,california,usa,52.0
26427,151929,nassawadox,virginia,usa,61.0
26428,151930,honolulu,hawaii,usa,55.0
26429,151945,houston,texas,usa,55.0
26430,151946,state college,pennsylvania,usa,65.0
26431,151947,flippin,arkansas,usa,39.0
26432,151955,phillipsburg,kansas,usa,57.0
26433,151966,ashland,massachusetts,usa,37.425643879977734
26434,151967,sparta,michigan,usa,37.425643879977734
26435,151982,roselle,new jersey,usa,37.425643879977734
26436,151986,tucson,arizona,usa,37.425643879977734
26437,151991,zeist,utrecht,netherlands,39.0
26438,152003,tampere,,finland,20.0
26439,152013,brantford,ontario,canada,35.254024342363564
26440,152014,turku,,finland,22.0
26441,152015,goshen,kentucky,usa,37.425643879977734
26442,152016,easthampton,massachusetts,usa,29.0
26443,152020,new city,new york,usa,37.425643879977734
26444,152023,berlin,berlin,germany,29.0
26445,152036,yankton,south dakota,usa,47.0
26446,152040,hamilton,ontario,canada,35.254024342363564
26447,152046,louisville,kentucky,usa,58.0
26448,152047,columbia,south carolina,usa,37.425643879977734
26449,152050,portland,oregon,usa,37.425643879977734
26450,152061,estero,florida,usa,72.0
26451,152062,mchenry,illinois,usa,19.0
26452,152070,wallingford,connecticut,usa,37.425643879977734
26453,152080,virginia beach,virginia,usa,70.0
26454,152082,seattle,washington,usa,37.425643879977734
26455,152086,victoria,british columbia,canada,56.0
26456,152090,san francisco,california,usa,37.425643879977734
26457,152099,wickenburg,arizona,usa,14.0
26458,152113,denver,colorado,usa,37.425643879977734
26459,152115,winter park,florida,usa,53.0
26460,152123,reno,nevada,usa,37.425643879977734
26461,152131,perth,western australia,australia,65.0
26462,152136,breckenridge,colorado,usa,31.0
26463,152140,floral park,new york,usa,37.425643879977734
26464,152141,clarkston,washington,usa,24.0
26465,152150,lakewood,colorado,usa,37.425643879977734
26466,152155,melbourne,victoria,australia,26.0
26467,152186,windsor,ontario,canada,33.0
26468,152205,clarkston,michigan,usa,54.0
26469,152206,waxahachie,texas,usa,16.0
26470,152212,lakewood,colorado,usa,18.0
26471,152216,toronto,ontario,canada,35.254024342363564
26472,152220,wallace,south carolina,usa,28.0
26473,152223,aarau,solothurn,switzerland,32.63030303030303
26474,152243,lexington,south carolina,usa,37.425643879977734
26475,152249,salt lake,utah,usa,37.425643879977734
26476,152252,hood river,oregon,petrolwar nation,
26477,152258,washington,washington d.c,usa,37.425643879977734
26478,152260,amersfoort,utrecht,netherlands,34.248520710059175
26479,152279,windermere,florida,usa,33.0
26480,152282,halifax,nova scotia,canada,35.254024342363564
26481,152285,florence,massachusetts,usa,18.0
26482,152289,bethesda,maryland,usa,37.425643879977734
26483,152291,rochester,minnesota,usa,37.425643879977734
26484,152295,portland,oregon,usa,37.425643879977734
26485,152309,chicago,illinois,usa,71.0
26486,152318,worthington,ohio,usa,35.0
26487,152321,renton,washington,usa,36.0
26488,152326,medford,oregon,usa,42.0
26489,152328,brooklyn,new york,usa,37.425643879977734
26490,152330,toronto,ontario,canada,24.0
26491,152341,unterschleißheim,bayern,germany,31.28014705882353
26492,152345,buffalo,new york,usa,37.425643879977734
26493,152348,poughkeepsie,new york,usa,37.425643879977734
26494,152354,boston,massachusetts,usa,37.425643879977734
26495,152357,,aargau,switzerland,20.0
26496,152359,maidenhead,berkshire,united kingdom,34.0
26497,152372,nürnberg,bayern,germany,28.0
26498,152376,boston,massachusetts,usa,38.0
26499,152391,saco,maine,usa,29.0
26500,152394,rapid city,south dakota,usa,16.0
26501,152398,fremont,california,usa,37.425643879977734
26502,152401,frankfurt/main,hessen,germany,29.0
26503,152409,phoenixville,pennsylvania,usa,33.0
26504,152428,christchurch,canterbury,new zealand,26.0
26505,152435,indianapolis,indiana,usa,40.0
26506,152441,petaluma,california,usa,37.425643879977734
26507,152446,desio,lombardia,italy,31.72563176895307
26508,152448,plano,texas,usa,37.425643879977734
26509,152455,st. louis,missouri,usa,39.0
26510,152468,mount shasta,california,usa,37.425643879977734
26511,152469,port mcneill,british columbia,canada,36.0
26512,152471,mason,michigan,usa,51.0
26513,152473,minneapolis,minnesota,usa,37.425643879977734
26514,152474,fairbanks,alaska,usa,37.425643879977734
26515,152481,hanover,virginia,usa,52.0
26516,152483,braga,braga,portugal,18.0
26517,152484,norwich,connecticut,usa,36.0
26518,152493,beavercreek,oregon,usa,22.0
26519,152496,loveland,colorado,usa,37.425643879977734
26520,152499,osnabrück,niedersachsen,germany,25.0
26521,152501,denver,colorado,usa,25.0
26522,152502,clifton,new jersey,usa,22.0
26523,152504,new orleans,louisiana,usa,37.425643879977734
26524,152509,washington,washington d.c,usa,26.0
26525,152514,san diego,california,usa,61.0
26526,152524,rosthern,saskatchewan,canada,29.0
26527,152538,bremerton,washington,usa,63.0
26528,152543,pomona,california,usa,37.425643879977734
26529,152548,billerica,massachusetts,usa,30.0
26530,152561,las vegas,nevada,usa,37.425643879977734
26531,152562,fort collins,colorado,usa,38.0
26532,152563,swansea,wales,united kingdom,11.0
26533,152565,sarnia,ontario,canada,26.0
26534,152568,westminster,colorado,usa,37.425643879977734
26535,152570,murrumbatemen,new south wales,australia,42.0
26536,152575,elkton,maryland,usa,37.425643879977734
26537,152579,kota kinabalu,sabah,malaysia,22.0
26538,152582,atlanta,georgia,usa,25.0
26539,152587,melbourne,victoria,australia,17.0
26540,152597,waukegan,illinois,usa,24.0
26541,152605,tulsa,oklahoma,usa,34.0
26542,152609,port alberni,british columbia,canada,44.0
26543,152612,pinehurst,north carolina,usa,37.425643879977734
26544,152616,oklahoma city,oklahoma,usa,37.425643879977734
26545,152617,savannah,georgia,usa,27.0
26546,152619,pittsburgh,pennsylvania,usa,37.425643879977734
26547,152620,peoria,arizona,usa,51.0
26548,152624,anchorage,alaska,usa,37.425643879977734
26549,152625,sonora,california,usa,44.0
26550,152630,melbourne,victoria,australia,16.0
26551,152640,aguadilla,puerto rico,usa,37.425643879977734
26552,152642,portland,oregon,usa,37.425643879977734
26553,152645,chicago,illinois,usa,28.0
26554,152647,romeoville,illinois,usa,31.0
26555,152648,verona,pennsylvania,usa,37.425643879977734
26556,152651,plattsburgh,new york,usa,24.0
26557,152688,saint louis,missouri,usa,37.425643879977734
26558,152696,studio city,california,usa,37.425643879977734
26559,152697,otsu,shiga,japan,33.513513513513516
26560,152698,brick,new jersey,usa,19.0
26561,152706,seattle,washington,usa,37.425643879977734
26562,152708,cleveland,ohio,usa,37.425643879977734
26563,152718,chicago,illinois,usa,26.0
26564,152720,richmond,virginia,usa,70.0
26565,152723,shreveport,louisiana,usa,29.0
26566,152726,derby,england,united kingdom,23.0
26567,152734,half moon bay,california,usa,37.425643879977734
26568,152738,gahanna,ohio,usa,34.0
26569,152742,ypsilanti,michigan,usa,38.0
26570,152749,london,england,united kingdom,51.0
26571,152755,portland,maine,usa,42.0
26572,152770,nashville,tennessee,usa,37.425643879977734
26573,152778,chicago,illinois,usa,37.425643879977734
26574,152782,houston,texas,usa,37.425643879977734
26575,152788,dunwoody,georgia,usa,37.0
26576,152798,moundsville,west virginia,usa,54.0
26577,152799,toowoomba,queensland,australia,37.0
26578,152804,winter park,florida,usa,37.425643879977734
26579,152805,berlin,berlin,germany,30.0
26580,152808,heidelberg,,germany,26.0
26581,152813,slippery rock,pennsylvania,usa,21.0
26582,152817,hereford,texas,usa,37.425643879977734
26583,152820,houston,texas,usa,37.425643879977734
26584,152823,dunkirk,maryland,usa,54.0
26585,152827,ottawa,ontario,canada,40.0
26586,152830,moorestown,new jersey,usa,28.0
26587,152831,bailey island,maine,usa,37.425643879977734
26588,152834,boston,massachusetts,usa,37.425643879977734
26589,152835,brooklyn,new york,usa,37.425643879977734
26590,152840,houston,texas,usa,58.0
26591,152842,gburg,maryland,usa,37.425643879977734
26592,152853,knoxville,tennessee,usa,52.0
26593,152856,spring grove,illinois,usa,44.0
26594,152867,huddersfield,england,united kingdom,33.59849056603774
26595,152871,richardson,texas,usa,59.0
26596,152875,private,florida,usa,37.425643879977734
26597,152881,madrid,madrid,spain,33.0
26598,152897,seattle,washington,usa,37.425643879977734
26599,152898,davis,california,usa,37.425643879977734
26600,152899,san diego,california,usa,44.0
26601,152906,orlando,florida,usa,24.0
26602,152916,mesa,arizona,usa,47.0
26603,152921,northfield,minnesota,usa,37.425643879977734
26604,152925,homer,,unknown,35.0
26605,152928,madison,wisconsin,usa,23.0
26606,152932,lisboa,,portugal,39.0
26607,152933,vallirana,barcelona,spain,19.0
26608,152939,glasgow,scotland,united kingdom,43.0
26609,152942,kingsburg,california,usa,31.0
26610,152944,regina,saskatchewan,canada,34.0
26611,152946,lisbon,lisbon,portugal,25.0
26612,152955,miami,florida,usa,69.0
26613,152957,anderson,south carolina,usa,37.425643879977734
26614,152958,atlanta,georgia,usa,25.0
26615,152960,marshall,minnesota,usa,66.0
26616,152961,jacksonville,florida,usa,34.0
26617,152963,acton,massachusetts,usa,54.0
26618,152964,chesapeake,virginia,usa,44.0
26619,152965,eugene,oregon,usa,23.0
26620,152969,marquette,michigan,usa,37.425643879977734
26621,152971,brick,new jersey,usa,27.0
26622,152972,oak grove,kentucky,usa,26.0
26623,152973,münchen,bayern,germany,35.0
26624,152976,eugene,oregon,usa,37.425643879977734
26625,152980,manheim,pennsylvania,usa,34.0
26626,152990,waterville,nova scotia,canada,53.0
26627,153003,almada,,portugal,23.0
26628,153008,new york,new york,usa,37.425643879977734
26629,153015,nürnberg,bayern,germany,36.0
26630,153017,witten,nordrhein westfalen,germany,31.28014705882353
26631,153032,albuquerque,new mexico,usa,14.0
26632,153035,drumheller,alberta,canada,45.0
26633,153040,broad channel,new york,usa,30.0
26634,153042,ann arbor,michigan,usa,35.0
26635,153054,cambridge,massachusetts,usa,20.0
26636,153063,greeley,colorado,usa,37.425643879977734
26637,153064,lyon,rhône,france,24.0
26638,153079,ontinar,zaragoza,spain,26.0
26639,153089,stanford,california,usa,24.0
26640,153091,setúbal,setúbal,portugal,26.0
26641,153095,linz,upper austria,austria,30.0989010989011
26642,153099,port orange,florida,usa,37.425643879977734
26643,153103,valencia,valencia,spain,20.0
26644,153105,san diego,california,usa,74.0
26645,153115,eden valley,minnesota,usa,30.0
26646,153142,regensburg,bayern,germany,28.0
26647,153147,liege,,belgium,26.0
26648,153152,long beach,california,usa,70.0
26649,153158,takoma park,maryland,usa,35.0
26650,153163,issaquah,washington,usa,37.425643879977734
26651,153168,new york,new york,usa,31.0
26652,153174,saint paul,minnesota,usa,55.0
26653,153185,deventer,,netherlands,49.0
26654,153196,loveland,colorado,usa,37.425643879977734
26655,153198,berkeley,california,usa,37.425643879977734
26656,153200,milan,lombardia,italy,31.72563176895307
26657,153201,montvale,new jersey,usa,37.0
26658,153206,denville,new jersey,usa,51.0
26659,153208,burbank,california,usa,37.425643879977734
26660,153210,san antonio,texas,usa,15.0
26661,153211,toronto,ontario,canada,28.0
26662,153214,port washington,new york,usa,17.0
26663,153215,arlington heights,illinois,usa,28.0
26664,153223,milton,west virginia,usa,37.425643879977734
26665,153235,mt. vernon,maine,usa,37.425643879977734
26666,153238,vancouver,british columbia,canada,35.254024342363564
26667,153246,florence,oregon,usa,37.425643879977734
26668,153249,elmwood park,new jersey,usa,26.0
26669,153252,davenport,iowa,usa,37.425643879977734
26670,153254,rockland,maine,usa,36.0
26671,153274,new york,new york,usa,22.0
26672,153279,bloomsbury,new jersey,usa,53.0
26673,153283,kitchener,ontario,canada,35.254024342363564
26674,153284,olympia,washington,usa,37.425643879977734
26675,153285,calgary,alberta,canada,46.0
26676,153286,rockford,illinois,usa,37.425643879977734
26677,153303,cleveland,ohio,usa,49.0
26678,153305,wahoo,nebraska,usa,34.0
26679,153322,york,,unknown,33.0
26680,153324,perth,western australia,australia,25.0
26681,153328,lakeville,massachusetts,usa,37.425643879977734
26682,153334,denver,colorado,usa,27.0
26683,153336,clive,iowa,usa,60.0
26684,153342,barrie,ontario,canada,43.0
26685,153344,peterborough,ontario,canada,35.254024342363564
26686,153350,minneapolis,minnesota,usa,57.0
26687,153361,jacksonville,arkansas,usa,44.0
26688,153365,carol stream,illinois,usa,37.425643879977734
26689,153367,morris plains,new jersey,usa,45.0
26690,153373,durham,north carolina,usa,25.0
26691,153374,asheboro,north carolina,usa,69.0
26692,153376,stockton,california,usa,23.0
26693,153381,brookline,massachusetts,usa,22.0
26694,153382,milano,lombardia,italy,31.72563176895307
26695,153386,weingarten,,germany,31.28014705882353
26696,153400,new york city,,unknown,37.0
26697,153414,houston,texas,usa,56.0
26698,153416,san lorenzo,california,usa,37.425643879977734
26699,153418,xenia,ohio,usa,37.425643879977734
26700,153424,yellowknife,,canada,18.0
26701,153438,edinburgh,scotland,united kingdom,33.59849056603774
26702,153442,hannover,niedersachsen,germany,32.0
26703,153464,santa rosa,california,usa,37.425643879977734
26704,153466,melbourne,victoria,australia,30.0
26705,153473,palatine,illinois,usa,37.425643879977734
26706,153475,raleigh,north carolina,usa,26.0
26707,153496,fenton,missouri,usa,37.425643879977734
26708,153498,sydney,new south wales,australia,34.25101763907734
26709,153502,bristol,rhode island,usa,37.425643879977734
26710,153507,roanoke,virginia,usa,37.425643879977734
26711,153508,mobile,alabama,usa,29.0
26712,153512,tottori,tottori,japan,26.0
26713,153513,little rock,arkansas,usa,31.0
26714,153522,baton rouge,louisiana,usa,37.425643879977734
26715,153525,londesborough,ontario,canada,35.254024342363564
26716,153541,hurley,new york,usa,37.425643879977734
26717,153547,new york,new york,usa,37.425643879977734
26718,153552,valencia,valencia,spain,28.0
26719,153563,muncie,indiana,usa,37.425643879977734
26720,153566,new york,new york,usa,24.0
26721,153570,wien,wien,austria,25.0
26722,153577,grand rapids,michigan,usa,37.425643879977734
26723,153582,norco,california,usa,37.425643879977734
26724,153591,norfolk,virginia,usa,47.0
26725,153593,laplace,louisiana,usa,44.0
26726,153594,ridgefield,connecticut,usa,37.425643879977734
26727,153602,hillsboro,oregon,usa,60.0
26728,153619,,pennsylvania,usa,37.425643879977734
26729,153620,lakeside,arizona,usa,37.425643879977734
26730,153621,zaragoza,aragón,spain,29.0
26731,153623,madrid,madrid,spain,26.0
26732,153642,canterbury,england,united kingdom,51.0
26733,153648,phila,pennsylvania,usa,37.425643879977734
26734,153651,norwich,england,united kingdom,37.0
26735,153653,rapid city,south dakota,usa,50.0
26736,153662,ft. stewart,georgia,usa,44.0
26737,153667,guelph,ontario,canada,35.254024342363564
26738,153669,long beach,california,usa,45.0
26739,153676,hackettstown,new jersey,usa,43.0
26740,153682,boulder,colorado,usa,33.0
26741,153687,inverness,scotland,united kingdom,39.0
26742,153693,st. george,utah,usa,26.0
26743,153715,miami beach,florida,usa,28.0
26744,153716,toledo,ohio,usa,37.425643879977734
26745,153718,round lake,illinois,usa,27.0
26746,153719,clarendon,texas,usa,49.0
26747,153720,berlin,berlin,germany,27.0
26748,153723,fresno,california,usa,31.0
26749,153738,gresham,oregon,usa,37.425643879977734
26750,153752,victoria,british columbia,canada,32.0
26751,153757,calgary,alberta,canada,35.254024342363564
26752,153761,gaithersburg,maryland,usa,31.0
26753,153778,houston,texas,usa,37.425643879977734
26754,153779,cumming,georgia,usa,57.0
26755,153780,cumming,georgia,usa,57.0
26756,153787,glendale,missouri,usa,37.425643879977734
26757,153797,tulsa,oklahoma,usa,31.0
26758,153810,ridgewood,new jersey,usa,19.0
26759,153818,kuala lumpur,wilayah persekutuan,malaysia,26.0
26760,153831,san antonio,texas,usa,34.0
26761,153849,xenia,oh,usa,37.425643879977734
26762,153856,waleska,georgia,usa,37.425643879977734
26763,153865,richmond,virginia,usa,37.425643879977734
26764,153867,loveland,colorado,usa,37.425643879977734
26765,153869,bonn,,germany,22.0
26766,153877,langhorne,pennsylvania,usa,34.0
26767,153882,madison heights,michigan,usa,29.0
26768,153889,hamburg,hamburg,germany,34.0
26769,153892,bathurst,new south wales,australia,29.0
26770,153901,cologne,,germany,29.0
26771,153904,livonia,michigan,usa,37.425643879977734
26772,153910,long beach,california,usa,37.425643879977734
26773,153919,eppelheim,,germany,31.0
26774,153920,san diego,california,usa,41.0
26775,153927,brewton,alabama,usa,26.0
26776,153929,clemmons,north carolina,usa,50.0
26777,153946,biddeford,maine,usa,57.0
26778,153947,minneapolis,minnesota,usa,56.0
26779,153948,thomaston,maine,usa,37.425643879977734
26780,153949,lafayette,indiana,usa,34.0
26781,153950,,maine,usa,37.425643879977734
26782,153953,saco,me,us,
26783,153957,kennebunk,maine,usa,38.0
26784,153959,waterville,maine,usa,37.425643879977734
26785,153965,hartland,maine,usa,37.425643879977734
26786,153967,portland,maine,usa,37.425643879977734
26787,153971,oceanside,california,usa,37.425643879977734
26788,153973,huntsville,alabama,usa,34.0
26789,153978,new albany,mississippi,usa,24.0
26790,153980,bradford,england,united kingdom,45.0
26791,153996,greensboro,north carolina,usa,2.0
26792,153997,fuengirola,malaga,spain,17.0
26793,153999,manteca,california,usa,37.425643879977734
26794,154003,toronto,ontario,canada,30.0
26795,154004,natchitoches,louisiana,usa,17.0
26796,154009,mazama,washington,usa,57.0
26797,154010,little falls,new york,usa,18.0
26798,154013,richmond,kentucky,usa,54.0
26799,154014,komen,kras,slovenia,20.0
26800,154017,rockford,illinois,usa,24.0
26801,154021,figueira da foz,coimbra,portugal,34.0
26802,154026,new york,new york,usa,37.425643879977734
26803,154031,golden valley,minnesota,usa,31.0
26804,154037,copenhagen,,denmark,33.0
26805,154043,maidstone,kent,united kingdom,16.0
26806,154046,columbia,maryland,usa,31.0
26807,154064,ann arbor,michigan,usa,33.0
26808,154068,jordanville,new york,usa,37.425643879977734
26809,154070,wellman,iowa,usa,38.0
26810,154075,hudson,new hampshire,usa,31.0
26811,154083,edmonton,alberta,canada,35.254024342363564
26812,154098,amsterdam,,netherlands,27.0
26813,154112,london,england,united kingdom,33.59849056603774
26814,154118,huntsville,alabama,usa,53.0
26815,154126,merritt island,florida,usa,48.0
26816,154129,san francisco,california,usa,31.0
26817,154137,lemoore,california,usa,37.425643879977734
26818,154144,hettlingen,zürich,switzerland,32.63030303030303
26819,154150,rohnert park,california,usa,37.425643879977734
26820,154160,n vancouver,british columbia,canada,32.0
26821,154176,copenhagen,,denmark,31.0
26822,154182,new waverly,texas,usa,36.0
26823,154186,berlin,berlin,germany,39.0
26824,154197,anchorage,alaska,usa,27.0
26825,154204,boulder,colorado,usa,63.0
26826,154208,bellingham,washington,usa,37.425643879977734
26827,154218,shamrock,texas,usa,37.425643879977734
26828,154220,tucson,arizona,usa,37.425643879977734
26829,154223,olympia,washington,usa,50.0
26830,154227,cottageville,south carolina,usa,37.425643879977734
26831,154228,hazelwood,missouri,usa,37.425643879977734
26832,154244,scottsdale,arizona,usa,28.0
26833,154247,palmerston north,,new zealand,35.98159509202454
26834,154248,south bend,indiana,usa,32.0
26835,154249,shelby township,michigan,usa,16.0
26836,154252,loup city,nebraska,usa,37.425643879977734
26837,154254,pittsburgh,pennsylvania,usa,37.425643879977734
26838,154256,el cajon,,unknown,24.0
26839,154261,mannheim,,germany,32.0
26840,154267,heilbronn,,germany,31.28014705882353
26841,154279,trumansburg,new york,usa,37.425643879977734
26842,154283,troy,ohio,usa,34.0
26843,154294,miramar,florida,usa,17.0
26844,154303,san antonio,texas,usa,27.0
26845,154309,cologne,nordrhein westfalen,germany,31.28014705882353
26846,154315,asti,piemonte,italy,28.0
26847,154324,zofingen,aargau,switzerland,32.63030303030303
26848,154330,round rock,,unknown,38.0
26849,154345,white plains,new york,usa,37.425643879977734
26850,154346,cotati,,unknown,24.0
26851,154354,eatontown,new jersey,usa,31.0
26852,154362,cincinnati,,unknown,25.0
26853,154369,fond du lac,wisconsin,usa,37.425643879977734
26854,154393,st louis,missouri,usa,37.425643879977734
26855,154394,dallas,texas,usa,37.425643879977734
26856,154399,collingwood,victoria,australia,65.0
26857,154409,renton,washington,usa,37.425643879977734
26858,154417,montpellier,herault,france,24.0
26859,154419,corona,california,usa,37.425643879977734
26860,154423,forrestfield,western australia,australia,52.0
26861,154429,hannover,niedersachsen,germany,34.0
26862,154439,cypress,texas,usa,25.0
26863,154441,montreal,quebec,canada,40.0
26864,154443,kingsland,georgia,usa,31.0
26865,154449,zürich,zürich,switzerland,32.63030303030303
26866,154460,cascais,cascais,portugal,52.0
26867,154465,albany,california,usa,32.0
26868,154467,cleveland,ohio,usa,16.0
26869,154469,,quebec,canada,35.254024342363564
26870,154472,brasília,df,brazil,32.0
26871,154479,pittsburgh,pennsylvania,usa,35.0
26872,154487,malibu,california,usa,37.425643879977734
26873,154493,marburg,hessen,germany,31.28014705882353
26874,154499,loveland,colorado,usa,49.0
26875,154511,zurich,,switzerland,31.0
26876,154529,fishers,indiana,usa,37.0
26877,154541,windham,new hampshire,usa,21.0
26878,154543,san francisco,california,usa,29.0
26879,154553,duluth,minnesota,usa,23.0
26880,154560,manila,delhi,philippines,14.0
26881,154566,saint cloud,minnesota,usa,36.0
26882,154570,kokkedal,,denmark,29.0
26883,154583,sandy,utah,usa,37.425643879977734
26884,154592,columbus,indiana,usa,37.425643879977734
26885,154598,vancouver,washington,usa,37.425643879977734
26886,154601,west chester,pennsylvania,usa,37.425643879977734
26887,154605,sarasota,florida,usa,37.425643879977734
26888,154610,vancouver,british columbia,canada,68.0
26889,154611,anchorage,alaska,usa,16.0
26890,154617,baton rouge,louisiana,usa,37.425643879977734
26891,154627,bellaire,michigan,usa,37.425643879977734
26892,154630,jerusalem,,israel,28.3125
26893,154633,lakeland,florida,usa,30.0
26894,154637,stockholm,,sweden,33.0
26895,154646,woodridge,new jersey,usa,43.0
26896,154658,san gwann,,malta,23.0
26897,154663,chicago,illinois,usa,35.0
26898,154671,springfield,missouri,usa,37.425643879977734
26899,154675,alhambra,california,usa,29.0
26900,154679,belo horizonte,minas gerais,brazil,16.0
26901,154697,münchen,bayern,germany,31.28014705882353
26902,154698,canberra,australian capital territory,australia,34.25101763907734
26903,154701,almeria,andalucia,spain,31.0
26904,154703,berkeley,california,usa,28.0
26905,154710,herkimer,new york,usa,19.0
26906,154726,rochester,new york,usa,37.425643879977734
26907,154727,monroe,louisiana,usa,37.425643879977734
26908,154730,encinitas,california,usa,42.0
26909,154736,olympia,washington,usa,30.0
26910,154742,clayton,north carolina,usa,37.425643879977734
26911,154754,pennsauken,new jersey,usa,37.425643879977734
26912,154757,paden city,west virginia,usa,45.0
26913,154763,wichita,kansas,usa,39.0
26914,154769,toledo,ohio,usa,51.0
26915,154770,delhi,ontario,canada,35.254024342363564
26916,154773,indianapolis,indiana,usa,30.0
26917,154781,boydton,virginia,usa,62.0
26918,154785,san jose,california,usa,37.425643879977734
26919,154787,houston,texas,usa,52.0
26920,154788,glendale,arizona,usa,25.0
26921,154791,new haven,connecticut,usa,37.425643879977734
26922,154799,camarillo,california,usa,44.0
26923,154805,livonia,new york,usa,37.425643879977734
26924,154810,indiana &,florida,usa,59.0
26925,154811,mooresville,indiana,usa,37.425643879977734
26926,154813,trumansburg,new york,usa,31.0
26927,154818,houston,texas,usa,37.425643879977734
26928,154820,mayo,florida,usa,46.0
26929,154831,portland,oregon,usa,29.0
26930,154835,ottawa,ontario,canada,57.0
26931,154844,sharon hill,pennsylvania,usa,32.0
26932,154846,lansdowne,pennsylvania,usa,34.0
26933,154851,berwyn,illinois,usa,35.0
26934,154855,dallas,texas,usa,37.425643879977734
26935,154857,washington,michigan,usa,37.425643879977734
26936,154859,carnation,washington,usa,54.0
26937,154863,memphis,tennessee,usa,37.425643879977734
26938,154865,hildesheim,niedersachsen,germany,29.0
26939,154866,albion,new york,usa,55.0
26940,154868,columbus,ohio,usa,57.0
26941,154872,ashburn,ontario,canada,40.0
26942,154877,austin,texas,usa,36.0
26943,154880,calgary,,canada,35.254024342363564
26944,154881,lake zurich,illinois,usa,59.0
26945,154882,west henrietta,new york,usa,42.0
26946,154888,fort collins,colorado,usa,37.425643879977734
26947,154897,schaumburg,illinois,usa,40.0
26948,154909,lacey,washington,usa,35.0
26949,154910,henderson,tennessee,usa,20.0
26950,154913,portland,,unknown,31.0
26951,154920,west hempstead,new york,usa,1.0
26952,154922,irvine,kentucky,usa,30.0
26953,154928,mt. vernon,illinois,usa,37.425643879977734
26954,154935,asheville,north carolina,usa,31.0
26955,154944,colony,kansas,usa,33.0
26956,154945,onley,virginia,usa,26.0
26957,154954,cardiff,england,united kingdom,24.0
26958,154975,dallas,texas,usa,29.0
26959,154981,edmundston,new brunswick,canada,35.254024342363564
26960,154985,st.paul,minnesota,usa,44.0
26961,154992,maryland heights,missouri,usa,40.0
26962,154996,battle ground,washington,usa,63.0
26963,155000,fogelsville,pennsylvania,usa,53.0
26964,155005,maple,ontario,canada,35.254024342363564
26965,155013,santa rosa,california,usa,37.0
26966,155014,las cruces,new mexico,usa,37.425643879977734
26967,155019,west chester,pennsylvania,usa,31.0
26968,155027,tucson,arizona,usa,39.0
26969,155035,bruck/mur,steiermark,austria,40.0
26970,155043,calais,maine,usa,37.425643879977734
26971,155047,wilwisheim,alsace,france,41.0
26972,155060,baton rouge,louisiana,usa,37.425643879977734
26973,155064,tacoma,washington,usa,37.425643879977734
26974,155067,lueneburg,niedersachsen,germany,31.28014705882353
26975,155071,anderson,indiana,usa,37.425643879977734
26976,155075,cleveland hts,ohio,usa,37.425643879977734
26977,155088,fort collins,colorado,usa,37.425643879977734
26978,155102,llandysul,wales,united kingdom,42.0
26979,155117,peebles,scotland,united kingdom,33.0
26980,155122,harrogate,yorkshire,united kingdom,27.0
26981,155127,orlando,florida,usa,37.425643879977734
26982,155130,fairlawn,ohio,usa,17.0
