User-ID,User-City,User-State,User-Country,User-Age,Age-Group,User-Info,User-Country-Encoded,User-Info-Encoded,Age-Group-Encoded
98312,wildwood,missouri,usa,59.0,"(46.0, 100.0]",wildwood_missouri_usa,124,12594,3
98316,westland,michigan,usa,32.0,"(26.0, 34.0]",westland_michigan_usa,124,12457,1
98320,hamilton,ontario,canada,48.0,"(46.0, 100.0]",hamilton_ontario_canada,17,4701,3
98322,st. petersburg,florida,usa,40.0,"(34.0, 46.0]",st. petersburg_florida_usa,124,10884,2
98329,fairfield,new jersey,usa,30.0,"(26.0, 34.0]",fairfield_new jersey_usa,124,3663,1
98330,fountain hills,arizona,usa,46.0,"(34.0, 46.0]",fountain hills_arizona_usa,124,3928,2
98333,seattle,washington,usa,69.0,"(46.0, 100.0]",seattle_washington_usa,124,10261,3
98344,apex,north carolina,usa,24.0,"(4.0, 26.0]",apex_north carolina_usa,124,405,0
98348,firenze,toscana,italy,22.0,"(4.0, 26.0]",firenze_toscana_italy,55,3778,0
98351,omaha,nebraska,usa,42.0,"(34.0, 46.0]",omaha_nebraska_usa,124,8429,2
98356,west blocton,alabama,usa,45.0,"(34.0, 46.0]",west blocton_alabama_usa,124,12344,2
98358,new york,new york,usa,31.0,"(26.0, 34.0]",new york_new york_usa,124,7947,1
98359,memphis,tennessee,usa,40.0,"(34.0, 46.0]",memphis_tennessee_usa,124,7077,2
98364,seattle,washington,usa,28.0,"(26.0, 34.0]",seattle_washington_usa,124,10261,1
98371,sandown,new hampshire,usa,63.0,"(46.0, 100.0]",sandown_new hampshire_usa,124,10060,3
98373,baltimore,maryland,usa,41.0,"(34.0, 46.0]",baltimore_maryland_usa,124,705,2
98376,st. rose,louisiana,usa,14.0,"(4.0, 26.0]",st. rose_louisiana_usa,124,10887,0
98381,alexandria,virginia,usa,30.0,"(26.0, 34.0]",alexandria_virginia_usa,124,221,1
98385,el cajon,california,usa,34.0,"(26.0, 34.0]",el cajon_california_usa,124,3393,1
98386,ferndale,michigan,usa,25.0,"(4.0, 26.0]",ferndale_michigan_usa,124,3756,0
98388,chicagoland,illinois,usa,37.0,"(34.0, 46.0]",chicagoland_illinois_usa,124,2191,2
98391,morrow,georgia,usa,52.0,"(46.0, 100.0]",morrow_georgia_usa,124,7507,3
98400,st. joseph,minnesota,usa,44.0,"(34.0, 46.0]",st. joseph_minnesota_usa,124,10865,2
98401,auburn,massachusetts,usa,33.0,"(26.0, 34.0]",auburn_massachusetts_usa,124,566,1
98404,oakland,new jersey,usa,17.0,"(4.0, 26.0]",oakland_new jersey_usa,124,8307,0
98405,sturgeon bay,wisconsin,usa,74.0,"(46.0, 100.0]",sturgeon bay_wisconsin_usa,124,11074,3
98415,vancouver,british columbia,canada,40.0,"(34.0, 46.0]",vancouver_british columbia_canada,17,11882,2
98418,san diego,california,usa,37.0,"(34.0, 46.0]",san diego_california_usa,124,9990,2
98422,petal,mississippi,usa,39.0,"(34.0, 46.0]",petal_mississippi_usa,124,8843,2
98425,mariposa,california,usa,33.0,"(26.0, 34.0]",mariposa_california_usa,124,6890,1
98427,seattle,washington,usa,13.0,"(4.0, 26.0]",seattle_washington_usa,124,10261,0
98428,madrid,madrid,spain,23.0,"(4.0, 26.0]",madrid_madrid_spain,102,6703,0
98440,yuma,arizona,usa,17.0,"(4.0, 26.0]",yuma_arizona_usa,124,12916,0
98443,quincy,massachusetts,usa,24.0,"(4.0, 26.0]",quincy_massachusetts_usa,124,9337,0
98468,eugene,oregon,usa,33.0,"(26.0, 34.0]",eugene_oregon_usa,124,3600,1
98474,spring  hill,florida,usa,14.0,"(4.0, 26.0]",spring  hill_florida_usa,124,10736,0
98484,west point,new york,usa,18.0,"(4.0, 26.0]",west point_new york_usa,124,12408,0
98489,miami,florida,usa,27.0,"(26.0, 34.0]",miami_florida_usa,124,7161,1
98518,san diego,california,usa,32.0,"(26.0, 34.0]",san diego_california_usa,124,9990,1
98520,chula vista,california,usa,42.0,"(34.0, 46.0]",chula vista_california_usa,124,2242,2
98522,oshawa,ontario,canada,34.0,"(26.0, 34.0]",oshawa_ontario_canada,17,8515,1
98525,los angeles,california,usa,22.0,"(4.0, 26.0]",los angeles_california_usa,124,6540,0
98531,tucson,arizona,usa,30.0,"(26.0, 34.0]",tucson_arizona_usa,124,11575,1
98533,carrollton,texas,usa,51.0,"(46.0, 100.0]",carrollton_texas_usa,124,1909,3
98534,evergreen,colorado,usa,17.0,"(4.0, 26.0]",evergreen_colorado_usa,124,3621,0
98535,college place,washington,usa,34.0,"(26.0, 34.0]",college place_washington_usa,124,2456,1
98547,columbia,south carolina,usa,43.0,"(34.0, 46.0]",columbia_south carolina_usa,124,2500,2
98549,berwyn,illinois,usa,38.0,"(34.0, 46.0]",berwyn_illinois_usa,124,1044,2
98550,berkeley,california,usa,41.0,"(34.0, 46.0]",berkeley_california_usa,124,1010,2
98551,ottawa,ontario,canada,24.0,"(4.0, 26.0]",ottawa_ontario_canada,17,8543,0
98556,portland,oregon,usa,50.0,"(46.0, 100.0]",portland_oregon_usa,124,9149,3
98560,marysville,unknown,unknown,10.0,"(4.0, 26.0]",marysville_unknown_unknown,121,6941,0
98569,san jose,california,usa,45.0,"(34.0, 46.0]",san jose_california_usa,124,10016,2
98572,genova,liguria,italy,37.0,"(34.0, 46.0]",genova_liguria_italy,55,4199,2
98574,ft washington,maryland,usa,56.0,"(46.0, 100.0]",ft washington_maryland_usa,124,4060,3
98575,vancouver,british columbia,canada,58.0,"(46.0, 100.0]",vancouver_british columbia_canada,17,11882,3
98596,dallas,texas,usa,34.0,"(26.0, 34.0]",dallas_texas_usa,124,2807,1
98599,nederland,colorado,usa,24.0,"(4.0, 26.0]",nederland_colorado_usa,124,7825,0
98606,forestville,california,usa,77.0,"(46.0, 100.0]",forestville_california_usa,124,3861,3
98608,vancouver,british columbia,canada,42.0,"(34.0, 46.0]",vancouver_british columbia_canada,17,11882,2
98618,jyväskylä,unknown,finland,18.0,"(4.0, 26.0]",jyväskylä_unknown_finland,39,5552,0
98620,anchorage,alaska,usa,33.0,"(26.0, 34.0]",anchorage_alaska_usa,124,348,1
98628,kuwait,kuwait,kuwait,17.0,"(4.0, 26.0]",kuwait_kuwait_kuwait,60,5854,0
98631,knoxville,tennessee,usa,14.0,"(4.0, 26.0]",knoxville_tennessee_usa,124,5811,0
98633,cincinnati,ohio,usa,17.0,"(4.0, 26.0]",cincinnati_ohio_usa,124,2255,0
98643,thunder bay,ontario,canada,18.0,"(4.0, 26.0]",thunder bay_ontario_canada,17,11399,0
98647,selayang,selangor,malaysia,26.0,"(4.0, 26.0]",selayang_selangor_malaysia,65,10289,0
98652,oak park,illinois,usa,42.0,"(34.0, 46.0]",oak park_illinois_usa,124,8288,2
98654,hyde park,new york,usa,57.0,"(46.0, 100.0]",hyde park_new york_usa,124,5277,3
98655,st. petersburg,florida,usa,70.0,"(46.0, 100.0]",st. petersburg_florida_usa,124,10884,3
98656,thun,bern,switzerland,30.0,"(26.0, 34.0]",thun_bern_switzerland,105,11398,1
98658,chattanooga,unknown,usa,13.0,"(4.0, 26.0]",chattanooga_unknown_usa,124,2110,0
98664,the villages,florida,usa,13.0,"(4.0, 26.0]",the villages_florida_usa,124,11357,0
98665,highland park,new jersey,usa,45.0,"(34.0, 46.0]",highland park_new jersey_usa,124,5003,2
98668,adelaide,south australia,australia,26.0,"(4.0, 26.0]",adelaide_south australia_australia,7,113,0
98669,chesterfield,missouri,usa,13.0,"(4.0, 26.0]",chesterfield_missouri_usa,124,2166,0
98671,ennis,montana,usa,57.0,"(46.0, 100.0]",ennis_montana_usa,124,3524,3
98675,seattle,washington,usa,49.0,"(46.0, 100.0]",seattle_washington_usa,124,10261,3
98679,huelva,andalucía,spain,28.0,"(26.0, 34.0]",huelva_andalucía_spain,102,5220,1
98686,norfolk,virginia,usa,32.0,"(26.0, 34.0]",norfolk_virginia_usa,124,8085,1
98695,marietta,georgia,usa,70.0,"(46.0, 100.0]",marietta_georgia_usa,124,6870,3
98699,hamburg,hamburg,germany,24.0,"(4.0, 26.0]",hamburg_hamburg_germany,41,4689,0
98707,mainz,unknown,germany,35.0,"(34.0, 46.0]",mainz_unknown_germany,41,6731,2
98708,wilwood,missouri,usa,19.0,"(4.0, 26.0]",wilwood_missouri_usa,124,12652,0
98722,suffolk,virginia,usa,39.0,"(34.0, 46.0]",suffolk_virginia_usa,124,11094,2
98723,cincinnati,ohio,usa,29.0,"(26.0, 34.0]",cincinnati_ohio_usa,124,2255,1
98725,shively,kentucky,usa,54.0,"(46.0, 100.0]",shively_kentucky_usa,124,10430,3
98731,fort davis,texas,usa,58.0,"(46.0, 100.0]",fort davis_texas_usa,124,3876,3
98735,lompoc,california,usa,27.0,"(26.0, 34.0]",lompoc_california_usa,124,6483,1
98736,rossville,georgia,usa,29.0,"(26.0, 34.0]",rossville_georgia_usa,124,9767,1
98740,cincinnati,ohio,usa,25.0,"(4.0, 26.0]",cincinnati_ohio_usa,124,2255,0
98741,fairbanks,alaska,usa,30.0,"(26.0, 34.0]",fairbanks_alaska_usa,124,3650,1
98745,arlington,texas,usa,46.0,"(34.0, 46.0]",arlington_texas_usa,124,458,2
98747,portland,oregon,usa,40.0,"(34.0, 46.0]",portland_oregon_usa,124,9149,2
98749,rosebery,new south wales,australia,34.0,"(26.0, 34.0]",rosebery_new south wales_australia,7,9741,1
98757,boring,oregon,usa,43.0,"(34.0, 46.0]",boring_oregon_usa,124,1289,2
98758,calgary,alberta,canada,25.0,"(4.0, 26.0]",calgary_alberta_canada,17,1717,0
98760,waianae,hawaii,usa,48.0,"(46.0, 100.0]",waianae_hawaii_usa,124,12056,3
98761,honolulu,hawaii,usa,37.0,"(34.0, 46.0]",honolulu_hawaii_usa,124,5132,2
98763,poway,california,usa,50.0,"(46.0, 100.0]",poway_california_usa,124,9186,3
98764,kihei,hawaii,usa,45.0,"(34.0, 46.0]",kihei_hawaii_usa,124,5715,2
98768,harsewinkel,unknown,germany,43.0,"(34.0, 46.0]",harsewinkel_unknown_germany,41,4795,2
98772,adelaide,south australia,australia,35.0,"(34.0, 46.0]",adelaide_south australia_australia,7,113,2
98783,richboro,pennsylvania,usa,30.0,"(26.0, 34.0]",richboro_pennsylvania_usa,124,9523,1
98786,austin,texas,usa,24.0,"(4.0, 26.0]",austin_texas_usa,124,597,0
98787,melbourne,victoria,australia,26.0,"(4.0, 26.0]",melbourne_victoria_australia,7,7062,0
98789,ames,iowa,usa,43.0,"(34.0, 46.0]",ames_iowa_usa,124,315,2
98791,sioux city,iowa,usa,29.0,"(26.0, 34.0]",sioux city_iowa_usa,124,10499,1
98794,mount prospect,illinois,usa,38.0,"(34.0, 46.0]",mount prospect_illinois_usa,124,7549,2
98801,mahtomedi,minnesota,usa,40.0,"(34.0, 46.0]",mahtomedi_minnesota_usa,124,6719,2
98804,vista,california,usa,54.0,"(46.0, 100.0]",vista_california_usa,124,12014,3
98808,berlin,berlin,germany,21.0,"(4.0, 26.0]",berlin_berlin_germany,41,1014,0
98822,new york,new york,usa,40.0,"(34.0, 46.0]",new york_new york_usa,124,7947,2
98825,hawley,pennsylvania,usa,28.0,"(26.0, 34.0]",hawley_pennsylvania_usa,124,4848,1
98834,allentown,pennsylvania,usa,18.0,"(4.0, 26.0]",allentown_pennsylvania_usa,124,246,0
98845,tempe,arizona,usa,24.0,"(4.0, 26.0]",tempe_arizona_usa,124,11311,0
98865,celina,ohio,usa,30.0,"(26.0, 34.0]",celina_ohio_usa,124,2005,1
98873,lansdale,pennsylvania,usa,19.0,"(4.0, 26.0]",lansdale_pennsylvania_usa,124,6071,0
98879,pacifica,california,usa,59.0,"(46.0, 100.0]",pacifica_california_usa,124,8600,3
98885,port orchard,washington,usa,28.0,"(26.0, 34.0]",port orchard_washington_usa,124,9113,1
98887,colorado springs,colorado,usa,49.0,"(46.0, 100.0]",colorado springs_colorado_usa,124,2482,3
98890,alexandria,virginia,usa,31.0,"(26.0, 34.0]",alexandria_virginia_usa,124,221,1
98893,mérida,badajoz,spain,26.0,"(4.0, 26.0]",mérida_badajoz_spain,102,7701,0
98898,norwalk,connecticut,usa,51.0,"(46.0, 100.0]",norwalk_connecticut_usa,124,8221,3
98900,paterson,new jersey,usa,46.0,"(34.0, 46.0]",paterson_new jersey_usa,124,8748,2
98904,billings,montana,usa,28.0,"(26.0, 34.0]",billings_montana_usa,124,1112,1
98908,charlotte,north carolina,usa,43.0,"(34.0, 46.0]",charlotte_north carolina_usa,124,2092,2
98912,paddington,new south wales,australia,35.0,"(34.0, 46.0]",paddington_new south wales_australia,7,8602,2
98914,sydney,new south wales,australia,30.0,"(26.0, 34.0]",sydney_new south wales_australia,7,11203,1
98923,liberty township,ohio,usa,32.0,"(26.0, 34.0]",liberty township_ohio_usa,124,6304,1
98926,west bend,wisconsin,usa,25.0,"(4.0, 26.0]",west bend_wisconsin_usa,124,12342,0
98930,northampton,massachusetts,usa,28.0,"(26.0, 34.0]",northampton_massachusetts_usa,124,8187,1
98932,bellingham,unknown,unknown,26.0,"(4.0, 26.0]",bellingham_unknown_unknown,121,935,0
98935,birmingham,alabama,usa,29.0,"(26.0, 34.0]",birmingham_alabama_usa,124,1127,1
98936,sillery,quebec,canada,23.0,"(4.0, 26.0]",sillery_quebec_canada,17,10466,0
98943,toronto,ontario,canada,32.0,"(26.0, 34.0]",toronto_ontario_canada,17,11477,1
98948,scituate,massachusetts,usa,46.0,"(34.0, 46.0]",scituate_massachusetts_usa,124,10223,2
98950,bristol,england,united kingdom,30.0,"(26.0, 34.0]",bristol_england_united kingdom,117,1456,1
98952,chicago,illinois,usa,30.0,"(26.0, 34.0]",chicago_illinois_usa,124,2188,1
98956,ann arbor,michigan,usa,21.0,"(4.0, 26.0]",ann arbor_michigan_usa,124,373,0
98958,concord,california,usa,15.0,"(4.0, 26.0]",concord_california_usa,124,2533,0
98961,dublin,unknown,ireland,36.0,"(34.0, 46.0]",dublin_unknown_ireland,52,3166,2
98966,pittsburgh,pennsylvania,usa,46.0,"(34.0, 46.0]",pittsburgh_pennsylvania_usa,124,8970,2
98975,south west rocks,new south wales,australia,49.0,"(46.0, 100.0]",south west rocks_new south wales_australia,7,10666,3
98977,columbus,ohio,usa,62.0,"(46.0, 100.0]",columbus_ohio_usa,124,2515,3
98982,quezon city,manila,philippines,23.0,"(4.0, 26.0]",quezon city_manila_philippines,86,9329,0
98986,vacaville,california,usa,55.0,"(46.0, 100.0]",vacaville_california_usa,124,11825,3
98988,omaha,nebraska,usa,42.0,"(34.0, 46.0]",omaha_nebraska_usa,124,8429,2
99001,griesheim,hessen,germany,14.0,"(4.0, 26.0]",griesheim_hessen_germany,41,4547,0
99012,whitehorse,yukon territory,canada,21.0,"(4.0, 26.0]",whitehorse_yukon territory_canada,17,12547,0
99014,harrisburg,pennsylvania,usa,28.0,"(26.0, 34.0]",harrisburg_pennsylvania_usa,124,4780,1
99018,huntington beach,california,usa,73.0,"(46.0, 100.0]",huntington beach_california_usa,124,5243,3
99019,chaska,minnesota,usa,24.0,"(4.0, 26.0]",chaska_minnesota_usa,124,2099,0
99022,storrs,connecticut,usa,29.0,"(26.0, 34.0]",storrs_connecticut_usa,124,11024,1
99025,bothell,washington,usa,35.0,"(34.0, 46.0]",bothell_washington_usa,124,1302,2
99026,huntington beach,california,usa,38.0,"(34.0, 46.0]",huntington beach_california_usa,124,5243,2
99027,port jervis,new york,usa,47.0,"(46.0, 100.0]",port jervis_new york_usa,124,9100,3
99032,white plains,new york,usa,25.0,"(4.0, 26.0]",white plains_new york_usa,124,12530,0
99041,mishawaka,indiana,usa,32.0,"(26.0, 34.0]",mishawaka_indiana_usa,124,7320,1
99055,new york,new york,usa,24.0,"(4.0, 26.0]",new york_new york_usa,124,7947,0
99067,flint,michigan,usa,30.0,"(26.0, 34.0]",flint_michigan_usa,124,3798,1
99068,boca raton,florida,usa,39.0,"(34.0, 46.0]",boca raton_florida_usa,124,1230,2
99077,athens,georgia,usa,17.0,"(4.0, 26.0]",athens_georgia_usa,124,538,0
99085,lincoln,nebraska,usa,62.0,"(46.0, 100.0]",lincoln_nebraska_usa,124,6352,3
99086,florence,toscana,italy,27.0,"(26.0, 34.0]",florence_toscana_italy,55,3814,1
99102,nashua,new hampshire,usa,60.0,"(46.0, 100.0]",nashua_new hampshire_usa,124,7794,3
99108,madrid,madrid,spain,24.0,"(4.0, 26.0]",madrid_madrid_spain,102,6703,0
99109,state college,pennsylvania,usa,64.0,"(46.0, 100.0]",state college_pennsylvania_usa,124,10942,3
99115,cary,north carolina,usa,48.0,"(46.0, 100.0]",cary_north carolina_usa,124,1925,3
99122,boston,massachusetts,usa,24.0,"(4.0, 26.0]",boston_massachusetts_usa,124,1297,0
99124,summerville,south carolina,usa,48.0,"(46.0, 100.0]",summerville_south carolina_usa,124,11117,3
99126,darien,illinois,usa,32.0,"(26.0, 34.0]",darien_illinois_usa,124,2837,1
99132,los angeles,california,usa,30.0,"(26.0, 34.0]",los angeles_california_usa,124,6540,1
99136,waynesboro,georgia,usa,29.0,"(26.0, 34.0]",waynesboro_georgia_usa,124,12266,1
99146,fairfax,california,usa,35.0,"(34.0, 46.0]",fairfax_california_usa,124,3657,2
99157,seattle,washington,usa,36.0,"(34.0, 46.0]",seattle_washington_usa,124,10261,2
99159,vancouver,british columbia,canada,23.0,"(4.0, 26.0]",vancouver_british columbia_canada,17,11882,0
99161,myrtle creek,oregon,usa,49.0,"(46.0, 100.0]",myrtle creek_oregon_usa,124,7690,3
99165,santa barbara,california,usa,33.0,"(26.0, 34.0]",santa barbara_california_usa,124,10091,1
99169,rendlesham,england,united kingdom,61.0,"(46.0, 100.0]",rendlesham_england_united kingdom,117,9474,3
99172,medicine hat,alberta,canada,30.0,"(26.0, 34.0]",medicine hat_alberta_canada,17,7042,1
99188,chariton,iowa,usa,60.0,"(46.0, 100.0]",chariton_iowa_usa,124,2077,3
99190,sacramento,delaware,usa,39.0,"(34.0, 46.0]",sacramento_delaware_usa,124,9872,2
99193,medford,oregon,usa,51.0,"(46.0, 100.0]",medford_oregon_usa,124,7039,3
99196,ithaca,new york,usa,29.0,"(26.0, 34.0]",ithaca_new york_usa,124,5414,1
99198,new orleans,louisiana,usa,34.0,"(26.0, 34.0]",new orleans_louisiana_usa,124,7923,1
99204,san antonio,texas,usa,49.0,"(46.0, 100.0]",san antonio_texas_usa,124,9974,3
99206,porto,porto,portugal,23.0,"(4.0, 26.0]",porto_porto_portugal,89,9157,0
99213,new london,wisconsin,usa,16.0,"(4.0, 26.0]",new london_wisconsin_usa,124,7912,0
99216,willis,texas,usa,15.0,"(4.0, 26.0]",willis_texas_usa,124,12621,0
99219,eugene,oregon,usa,59.0,"(46.0, 100.0]",eugene_oregon_usa,124,3600,3
99222,snohomish,washington,usa,23.0,"(4.0, 26.0]",snohomish_washington_usa,124,10549,0
99223,truckee,california,usa,25.0,"(4.0, 26.0]",truckee_california_usa,124,11555,0
99227,albury,new south wales,australia,24.0,"(4.0, 26.0]",albury_new south wales_australia,7,195,0
99228,geneva,geneva,switzerland,67.0,"(46.0, 100.0]",geneva_geneva_switzerland,105,4190,3
99229,bloomington,illinois,usa,48.0,"(46.0, 100.0]",bloomington_illinois_usa,124,1205,3
99233,san luis obispo,california,usa,26.0,"(4.0, 26.0]",san luis obispo_california_usa,124,10031,0
99237,shanghai,shanghai,china,37.0,"(34.0, 46.0]",shanghai_shanghai_china,22,10355,2
99239,bardstown,kentucky,usa,47.0,"(46.0, 100.0]",bardstown_kentucky_usa,124,750,3
99242,basingstoke,england,united kingdom,39.0,"(34.0, 46.0]",basingstoke_england_united kingdom,117,789,2
99249,etters,pennsylvania,usa,63.0,"(46.0, 100.0]",etters_pennsylvania_usa,124,3596,3
99251,albuquerque,new mexico,usa,50.0,"(46.0, 100.0]",albuquerque_new mexico_usa,124,190,3
99252,austin,texas,usa,47.0,"(46.0, 100.0]",austin_texas_usa,124,597,3
99261,milton,florida,usa,45.0,"(34.0, 46.0]",milton_florida_usa,124,7278,2
99268,redmond,washington,usa,42.0,"(34.0, 46.0]",redmond_washington_usa,124,9449,2
99271,kearney,nebraska,usa,20.0,"(4.0, 26.0]",kearney_nebraska_usa,124,5616,0
99281,seattle,washington,usa,17.0,"(4.0, 26.0]",seattle_washington_usa,124,10261,0
99298,sandpoint,unknown,usa,67.0,"(46.0, 100.0]",sandpoint_unknown_usa,124,10062,3
99299,reidsville,north carolina,usa,26.0,"(4.0, 26.0]",reidsville_north carolina_usa,124,9463,0
99303,yarmouth,nova scotia,canada,21.0,"(4.0, 26.0]",yarmouth_nova scotia_canada,17,12866,0
99312,apple valley,minnesota,usa,28.0,"(26.0, 34.0]",apple valley_minnesota_usa,124,423,1
99313,lake oswego,oregon,usa,35.0,"(34.0, 46.0]",lake oswego_oregon_usa,124,5988,2
99314,toronto,ontario,canada,24.0,"(4.0, 26.0]",toronto_ontario_canada,17,11477,0
99319,o`fallon,illinois,usa,16.0,"(4.0, 26.0]",o`fallon_illinois_usa,124,8275,0
99322,mesa,arizona,usa,32.0,"(26.0, 34.0]",mesa_arizona_usa,124,7131,1
99328,scottish borders,scotland,united kingdom,43.0,"(34.0, 46.0]",scottish borders_scotland_united kingdom,117,10233,2
99337,south daytona,florida,usa,18.0,"(4.0, 26.0]",south daytona_florida_usa,124,10630,0
99341,warminster,pennsylvania,usa,31.0,"(26.0, 34.0]",warminster_pennsylvania_usa,124,12131,1
99347,muskegon,michigan,usa,30.0,"(26.0, 34.0]",muskegon_michigan_usa,124,7683,1
99349,las vegas,nevada,usa,50.0,"(46.0, 100.0]",las vegas_nevada_usa,124,6109,3
99354,tampa bay,florida,usa,35.0,"(34.0, 46.0]",tampa bay_florida_usa,124,11249,2
99358,victoria,british columbia,canada,20.0,"(4.0, 26.0]",victoria_british columbia_canada,17,11960,0
99360,st. louis,missouri,usa,31.0,"(26.0, 34.0]",st. louis_missouri_usa,124,10869,1
99381,agawam,massachusetts,usa,25.0,"(4.0, 26.0]",agawam_massachusetts_usa,124,126,0
99386,st. joseph island,ontario,canada,63.0,"(46.0, 100.0]",st. joseph island_ontario_canada,17,10863,3
99388,columbia,south carolina,usa,35.0,"(34.0, 46.0]",columbia_south carolina_usa,124,2500,2
99390,hyde,england,united kingdom,24.0,"(4.0, 26.0]",hyde_england_united kingdom,117,5278,0
99391,peyton,colorado,usa,39.0,"(34.0, 46.0]",peyton_colorado_usa,124,8864,2
99395,schleswig,unknown,germany,23.0,"(4.0, 26.0]",schleswig_unknown_germany,41,10195,0
99402,manistee,michigan,usa,73.0,"(46.0, 100.0]",manistee_michigan_usa,124,6809,3
99416,swansea,wales,united kingdom,20.0,"(4.0, 26.0]",swansea_wales_united kingdom,117,11182,0
99426,metairie,louisiana,usa,44.0,"(34.0, 46.0]",metairie_louisiana_usa,124,7135,2
99434,edinburgh,scotland,united kingdom,32.0,"(26.0, 34.0]",edinburgh_scotland_united kingdom,117,3353,1
99436,san diego,california,usa,32.0,"(26.0, 34.0]",san diego_california_usa,124,9990,1
99441,seattle,washington,usa,33.0,"(26.0, 34.0]",seattle_washington_usa,124,10261,1
99446,karlsruhe,unknown,germany,22.0,"(4.0, 26.0]",karlsruhe_unknown_germany,41,5598,0
99452,albion,michigan,usa,70.0,"(46.0, 100.0]",albion_michigan_usa,124,179,3
99455,seattle,washington,usa,48.0,"(46.0, 100.0]",seattle_washington_usa,124,10261,3
99469,madrid,madrid,spain,30.0,"(26.0, 34.0]",madrid_madrid_spain,102,6703,1
99482,dahlonega,georgia,usa,28.0,"(26.0, 34.0]",dahlonega_georgia_usa,124,2796,1
99485,winnipeg,manitoba,canada,38.0,"(34.0, 46.0]",winnipeg_manitoba_canada,17,12696,2
99508,los angeles,california,usa,54.0,"(46.0, 100.0]",los angeles_california_usa,124,6540,3
99521,seattle,washington,usa,51.0,"(46.0, 100.0]",seattle_washington_usa,124,10261,3
99523,bucharest,unknown,romania,28.0,"(26.0, 34.0]",bucharest_unknown_romania,93,1563,1
99524,köln/cologne,unknown,germany,26.0,"(4.0, 26.0]",köln/cologne_unknown_germany,41,5860,0
99548,dorsten,unknown,germany,41.0,"(34.0, 46.0]",dorsten_unknown_germany,41,3093,2
99549,carol stream,illinois,usa,70.0,"(46.0, 100.0]",carol stream_illinois_usa,124,1893,3
99550,stone mountain,georgia,usa,48.0,"(46.0, 100.0]",stone mountain_georgia_usa,124,11012,3
99598,berlin,berlin,germany,50.0,"(46.0, 100.0]",berlin_berlin_germany,41,1014,3
99616,havre de grace,maryland,usa,20.0,"(4.0, 26.0]",havre de grace_maryland_usa,124,4842,0
99620,machesney park,illinois,usa,39.0,"(34.0, 46.0]",machesney park_illinois_usa,124,6672,2
99622,lincoln,nebraska,usa,29.0,"(26.0, 34.0]",lincoln_nebraska_usa,124,6352,1
99623,canberra,australian capital territory,australia,47.0,"(46.0, 100.0]",canberra_australian capital territory_australia,7,1796,3
99626,medford,oregon,usa,64.0,"(46.0, 100.0]",medford_oregon_usa,124,7039,3
99630,framingham,massachusetts,usa,24.0,"(4.0, 26.0]",framingham_massachusetts_usa,124,3942,0
99635,simi valley,california,usa,50.0,"(46.0, 100.0]",simi valley_california_usa,124,10481,3
99636,fethiye,mugla,turkey,24.0,"(4.0, 26.0]",fethiye_mugla_turkey,113,3764,0
99641,gainesville,florida,usa,35.0,"(34.0, 46.0]",gainesville_florida_usa,124,4098,2
99642,ag,ag,switzerland,33.0,"(26.0, 34.0]",ag_ag_switzerland,105,124,1
99644,bakersfield,california,usa,37.0,"(34.0, 46.0]",bakersfield_california_usa,124,686,2
99648,orlando,florida,usa,44.0,"(34.0, 46.0]",orlando_florida_usa,124,8494,2
99649,montreal,quebec,canada,36.0,"(34.0, 46.0]",montreal_quebec_canada,17,7441,2
99650,frenchtown,montana,usa,30.0,"(26.0, 34.0]",frenchtown_montana_usa,124,4018,1
99652,phoenix,arizona,usa,37.0,"(34.0, 46.0]",phoenix_arizona_usa,124,8893,2
99655,hanover park,illinois,usa,44.0,"(34.0, 46.0]",hanover park_illinois_usa,124,4740,2
99667,munich,bavaria,germany,47.0,"(46.0, 100.0]",munich_bavaria_germany,41,7650,3
99676,berg,bayern,germany,34.0,"(26.0, 34.0]",berg_bayern_germany,41,998,1
99677,scharnebeck,niedersachsen,germany,51.0,"(46.0, 100.0]",scharnebeck_niedersachsen_germany,41,10186,3
99719,aachen,unknown,germany,26.0,"(4.0, 26.0]",aachen_unknown_germany,41,62,0
99720,dahlonega,georgia,usa,49.0,"(46.0, 100.0]",dahlonega_georgia_usa,124,2796,3
99738,moers,unknown,germany,36.0,"(34.0, 46.0]",moers_unknown_germany,41,7347,2
99759,georgetown,massachusetts,usa,45.0,"(34.0, 46.0]",georgetown_massachusetts_usa,124,4210,2
99765,fleet,england,united kingdom,32.0,"(26.0, 34.0]",fleet_england_united kingdom,117,3790,1
99766,san antonio,texas,usa,25.0,"(4.0, 26.0]",san antonio_texas_usa,124,9974,0
99770,san ramon,california,usa,38.0,"(34.0, 46.0]",san ramon_california_usa,124,10041,2
99783,youngsville,pennsylvania,usa,19.0,"(4.0, 26.0]",youngsville_pennsylvania_usa,124,12906,0
99790,sun valley,idaho,usa,53.0,"(46.0, 100.0]",sun valley_idaho_usa,124,11131,3
99792,oswego,new york,usa,50.0,"(46.0, 100.0]",oswego_new york_usa,124,8536,3
99799,wappingers falls,new york,usa,68.0,"(46.0, 100.0]",wappingers falls_new york_usa,124,12119,3
99809,chicago,illinois,usa,33.0,"(26.0, 34.0]",chicago_illinois_usa,124,2188,1
99832,helena,alabama,usa,45.0,"(34.0, 46.0]",helena_alabama_usa,124,4894,2
99843,huntington beach,california,usa,76.0,"(46.0, 100.0]",huntington beach_california_usa,124,5243,3
